1108939,2846462,0.4358582363821881
1108939,6669588,0.4116712482334052
1108939,4390191,0.39730171128039193
1108939,7804766,0.3902198941893885
1108939,2387200,0.387010378677584
1108939,4016943,0.38035176482225597
1108939,5291621,0.3770257602685661
1108939,6273537,0.37304435738949987
1108939,7724054,0.37218144240399104
1108939,25753,0.3659321486052734
1108939,5803262,0.3648436061786341
1108939,2834911,0.364753431273599
1108939,4104109,0.3634005401899097
1108939,5163856,0.35762345278994534
1108939,8096932,0.35757284633701447
1108939,375864,0.35298262792700597
1108939,2834919,0.35136145421764586
1108939,6263838,0.34926764909684055
1108939,3499836,0.3484673801786555
1108939,7651010,0.34573473051737014
1108939,4631244,0.34559031140136937
1108939,702597,0.34546687327845693
1108939,242056,0.3426059143222987
1108939,5318841,0.34166490693261325
1108939,7814529,0.3410448203944671
1108939,1957452,0.3400193701924796
1108939,4016944,0.3390486810656536
1108939,119359,0.33898011094700103
1108939,7329472,0.3386143084536817
1108939,8841203,0.3371059534176008
1108939,3529234,0.33685942120053847
1108939,6807723,0.3364956412383177
1108939,7454708,0.33632210238177546
1108939,8661642,0.3337369195408583
1108939,6707713,0.33318698281742526
1108939,8532675,0.332922979846589
1108939,2453260,0.33229500650945865
1108939,1382796,0.3321830222712739
1108939,3529237,0.3317210145356966
1108939,5152544,0.3314464639253888
1108939,1835131,0.33095638467741245
1108939,6238857,0.32923684041769735
1108939,4881065,0.3287535360162769
1108939,3899055,0.32864238973460463
1108939,1448805,0.32828067548426965
1108939,6047893,0.32741159408844644
1108939,3865302,0.3267691105710724
1108939,6164673,0.3267190112338681
1108939,8596282,0.3257785980966154
1108939,1851519,0.3251016060014448
1108939,8088001,0.32456004462966753
1108939,5617396,0.32454773157739336
1108939,7405170,0.3215047876737472
1108939,841371,0.3212491643170744
1108939,3899061,0.3210730628929413
1108939,4374720,0.3205906979679975
1108939,4078352,0.3205646942219134
1108939,1597334,0.31997394572269
1108939,3557725,0.3192024334262392
1108939,6960206,0.31906619086522864
1108939,8343919,0.31890744139191524
1108939,1081238,0.31890203529570404
1108939,5807716,0.3185896367672505
1108939,4799672,0.31837664390818415
1108939,7777453,0.31663628865836113
1108939,1199019,0.3163791104568332
1108939,6335029,0.316294874351442
1108939,4251218,0.31546142276793876
1108939,2011059,0.31522396691647775
1108939,6871640,0.3141724806183409
1108939,4746823,0.313882497594297
1108939,7889053,0.31351448739204596
1108939,4207158,0.31341638917729775
1108939,1976200,0.31334500276701116
1108939,7428365,0.3129557206693817
1108939,5337029,0.31259219692657947
