1108939,2846462,20.789564742194138
1108939,1835131,19.23192072069024
1108939,1957452,18.83737777408507
1108939,1053672,18.64162151628488
1108939,7577156,17.99605102551612
1108939,7724054,17.686897457953062
1108939,6669588,17.656317825642606
1108939,4374720,17.61780396987914
1108939,6707713,17.574820521884142
1108939,7889053,17.20511138634412
1108939,6327128,17.171526551445428
1108939,119359,17.033508062739763
1108939,7651010,16.996973714300683
1108939,2405827,16.446587628941074
1108939,7491705,16.377213823041494
1108939,4104109,16.364045354889576
1108939,7575369,16.283572983353746
1108939,6273537,16.235047999064612
1108939,7880690,16.177414916430415
1108939,362422,16.089561735662677
1108939,832229,16.089561735662677
1108939,5553585,16.040018219276668
1108939,160716,15.962985594185868
1108939,269909,15.960221509466173
1108939,5614793,15.72829509685598
1108939,5203394,15.626780535386107
1108939,3750344,15.580597762753115
1108939,6238857,15.419183464242757
1108939,5970931,15.403543502047565
1108939,1546131,15.303164570238447
1108939,3445023,15.242937164157027
1108939,2044726,15.230631886699413
1108939,4036414,15.134767432106699
1108939,3923907,15.115797224466455
1108939,2283963,15.105617488835758
1108939,5291621,15.082529452266325
1108939,8027461,15.01124868103137
1108939,1448805,14.967673532827149
1108939,2453260,14.92825584153414
1108939,8181777,14.883637947787749
1108939,7698352,14.844346146811874
1108939,3466273,14.746232528771557
1108939,5163856,14.71398776387803
1108939,7274049,14.712070995997625
1108939,7329472,14.711401326053519
1108939,7000936,14.621647029630216
1108939,6707716,14.615064272026594
1108939,1546127,14.52990247783131
1108939,5907095,14.51860240222365
1108939,5696659,14.48384227714573
1108939,1382796,14.409797275993705
1108939,5907094,14.363535807681757
1108939,3259017,14.316053465344265
1108939,4326783,14.285706571287651
1108939,3130232,14.283313713481814
1108939,4568144,14.256039695302775
1108939,6179155,14.243752370677122
1108939,3506104,14.243288592783959
1108939,7152561,14.226202718194687
1108939,1884355,14.211276004733392
1108939,8841203,14.183053852234865
1108939,6164673,14.16780628923498
1108939,4228762,14.036234214042594
1108939,1353001,13.947141451182903
1108939,2194177,13.940112578732588
1108939,8088003,13.788378216734639
1108939,2764268,13.7345807661783
1108939,2068541,13.692377779702166
1108939,7428365,13.605185031111834
1108939,3357548,13.578604453647833
1108939,2834911,13.575089073922813
1108939,4799672,13.54358518140106
1108939,6047893,13.542564400149871
1108939,6388082,13.51664132805077
1108939,5535163,13.473535225705835
1108939,8596285,13.460477557916583
1108939,5335836,13.457733564559152
1108939,5182924,13.428618482877114
1108939,4261388,13.388607886746216
1108939,4404545,13.384152588429323
1108939,5010667,13.327498300309617
1108939,1817256,13.323537063344318
1108939,1199019,13.275659284947334
1108939,5748454,13.265477678374232
1108939,7640797,13.254476067748826
1108939,6529622,13.254051527360058
1108939,8476367,13.240197769029477
1108939,5696660,13.237297550392285
1108939,6663340,13.222028218461634
1108939,6950182,13.222028218461634
1108939,1440639,13.166958949771619
1108939,6179149,13.135612107770672
1108939,6822520,13.079380730466585
1108939,2072620,13.068714845440631
1108939,8418428,13.051360823602494
1108939,6010794,13.03174879483904
1108939,1224789,13.003075615006255
1108939,1136270,12.968006077596403
1108939,1283926,12.95184635680849
1108939,920451,12.945560685859656
1112389,8138768,31.697638744614316
1112389,4337251,31.543702489506302
1112389,8138765,31.195788215000906
1112389,7119576,29.06934017782406
1112389,4337253,27.314953551202947
1112389,8138763,27.29768469710684
1112389,4931198,27.17183393111834
1112389,5892677,26.206321639064626
1112389,952750,25.349988721810405
1112389,7817890,24.88229818069783
1112389,8138767,24.40201190548289
1112389,8138769,24.323639396198764
1112389,5892684,24.128644082523234
1112389,7651152,24.10838954794157
1112389,3394196,23.973983488484453
1112389,8060371,23.772476814213444
1112389,8060368,23.483364332707488
1112389,1904447,23.457106618557802
1112389,190722,22.840149820386955
1112389,6746142,22.7042885245554
1112389,5892681,22.470659301962083
1112389,8138762,22.082073357462544
1112389,7651153,22.010621072858836
1112389,7523035,21.655723667178215
1112389,7181880,21.10049983209151
1112389,3394193,20.997679190544886
1112389,3394197,20.900398412637145
1112389,7523033,20.532468837040152
1112389,452838,20.522810938998063
1112389,452842,20.522810938998063
1112389,452836,20.522810938998063
1112389,452837,20.522810938998063
1112389,452841,20.522810938998063
1112389,5892680,20.37747464732215
1112389,8138766,20.32682125357841
1112389,7120135,20.300483344217074
1112389,8097868,20.29476430562285
1112389,4284833,20.036974786227383
1112389,6064417,19.73993524207721
1112389,7185002,19.641394749492534
1112389,5892682,19.568902734931285
1112389,6780773,19.504336739793835
1112389,6780774,19.48622500188242
1112389,7523036,19.475240688386734
1112389,6766060,19.475240688386734
1112389,8060373,19.409834103484226
1112389,4284840,19.359157032577656
1112389,7523038,19.28256715564119
1112389,164786,19.28256715564119
