1108939,3647358,-71.37081770311232
1108939,7919347,-72.01097579674223
1108939,699259,-72.25922298516798
1108939,3899060,-72.47910194795755
1108939,8596284,-72.55588085124656
1108939,5836378,-72.62308059556602
1108939,242056,-72.73604662415345
1108939,631424,-72.83325803143808
1108939,5101048,-72.94002140242557
1108939,2011059,-73.13070099932746
1108939,8661642,-73.18354250945438
1108939,6707713,-73.23523546040138
1108939,8596286,-73.24862491470174
1108939,5308169,-73.26441744991165
1108939,8596282,-73.2734713952861
1108939,3009955,-73.33569672065065
1108939,7919417,-73.34312927236564
1108939,2561987,-73.38155198904008
1108939,6485678,-73.40893717423025
1108939,4421943,-73.47128501556081
1108939,3865302,-73.5846540328796
1108939,7777453,-73.65118881911422
1108939,1889170,-73.65203512774158
1108939,8620089,-73.65270001274719
1108939,2251472,-73.66784393141084
1108939,6564869,-73.68135440278188
1108939,4847697,-73.69001454853742
1108939,3259017,-73.73813974157217
1108939,7844766,-73.8050356026509
1108939,7844765,-73.80509603682731
1108939,6521246,-73.83314764088604
1108939,2918202,-73.83465891282157
1108939,631428,-73.86033937752543
1108939,2068541,-73.89207543409753
1108939,127555,-73.90461882714484
1108939,753531,-73.9055857364037
1108939,6669588,-73.93729890403168
1108939,414222,-73.94001942847937
1108939,6164673,-74.0034698667132
1108939,6758075,-74.0044370598684
1108939,7201778,-74.00913318762716
1108939,3124564,-74.01752444764942
1108939,1889169,-74.02781653794952
1108939,3130232,-74.0451381625523
1108939,6092801,-74.05538427240093
1108939,6013029,-74.0628636416369
1108939,4016944,-74.07246273820016
1108939,7814529,-74.10820780814635
1108939,1787768,-74.11304381586906
1108939,1259514,-74.12137380882254
1108939,1818494,-74.12379149943399
1108939,994116,-74.12379149943399
1108939,6577789,-74.1313636917106
1108939,6225295,-74.1416974205047
1108939,1534209,-74.14199967228048
1108939,6225294,-74.14199967228048
1108939,1480108,-74.14463592303859
1108939,6170676,-74.1496655901539
1108939,610114,-74.18964121026471
1108939,1626692,-74.19054803607337
1108939,1626698,-74.19060848695055
1108939,7405170,-74.19060848695057
1108939,1347694,-74.19187783479421
1108939,6707715,-74.20066152619152
1108939,5769969,-74.20778063266295
1108939,3150726,-74.23612955502966
1108939,3943258,-74.23776629417054
1108939,6793495,-74.25490520144706
1108939,6290174,-74.25563059631295
1108939,6843852,-74.2557514881493
1108939,6868000,-74.2768339618144
1108939,6735289,-74.28498080243192
1108939,3904622,-74.29560628951437
1108939,6179150,-74.2966943724181
1108939,5668417,-74.29766141525447
1108939,5744020,-74.30448120666155
1108939,2960283,-74.31362479501705
1108939,6164667,-74.32329351978478
1108939,6164666,-74.32365625793975
1108939,4260849,-74.34578675182527
1108939,5782994,-74.34578675182527
1108939,3607301,-74.34657245038551
1108939,5438508,-74.37286959286732
1108939,3168054,-74.37353452380569
1108939,6969425,-74.39289094442098
1108939,4907683,-74.3991545522469
1108939,2735037,-74.40778625935042
1108939,2918197,-74.41296613613898
1108939,6529622,-74.4139938365532
1108939,610113,-74.4306823480973
1108939,5557512,-74.44806405968811
1108939,2951421,-74.47774648271317
1108939,6783945,-74.47816965712592
1108939,693168,-74.48743684331487
1108939,4600914,-74.50476861444393
1108939,3647366,-74.51477910376148
1108939,1842680,-74.51483955307256
1108939,1133313,-74.52617390559479
1108939,532318,-74.52726207307113
1108939,4260848,-74.52780609338149
1112389,6064417,-83.60266763688867
1112389,6064419,-83.9671725501898
1112389,6064420,-83.9671725501898
1112389,6064418,-83.9671725501898
1112389,4492425,-84.61992385857344
1112389,5139660,-84.98882379772178
1112389,5139657,-84.98889289816358
1112389,5139658,-84.98896199800855
1112389,5139659,-84.98896199800855
1112389,5139661,-84.98896199800855
1112389,7817890,-85.02103635306298
1112389,2107820,-85.03920312106715
1112389,2086171,-85.08681871975892
1112389,4931198,-85.1903825075271
1112389,4790816,-85.19183374216027
1112389,2472193,-85.19190284200525
1112389,6064416,-85.44556630996036
1112389,6496650,-85.44964094844586
1112389,7651158,-85.4745538468336
1112389,6064415,-85.5615530832167
1112389,4076,-85.5977825366498
1112389,4159198,-85.74191975264326
1112389,1745424,-85.7800349971797
1112389,8097877,-85.7806568420729
1112389,684770,-85.81961315688562
1112389,7909652,-85.88574098819008
1112389,4284834,-85.88601735773074
1112389,3570708,-85.9134972929434
1112389,2472196,-85.9389164088319
1112389,640348,-86.00165827967818
1112389,4553544,-86.00366220981024
1112389,979703,-86.03224763034726
1112389,1116794,-86.05019430400459
1112389,196853,-86.0682698230346
1112389,7759969,-86.07127311423638
1112389,6832274,-86.10632766853972
1112389,6780773,-86.10646589867564
1112389,7651152,-86.10971361948533
1112389,2123630,-86.18377250470242
1112389,8240708,-86.2538710835415
1112389,1357130,-86.28885656964187
1112389,190730,-86.28934035212995
1112389,1422900,-86.2894094615258
1112389,4337245,-86.28954767852649
1112389,8487545,-86.28961678613136
1112389,7558109,-86.3171656731619
1112389,5892680,-86.34223931071402
1112389,6780768,-86.34251575665589
1112389,7198431,-86.35791855470403
1112389,2436039,-86.40739982178775
1112389,5435289,-86.40746892879564
1112389,1394174,-86.40968003790549
1112389,1105208,-86.41002546850638
1112389,1394173,-86.49386854637348
1112389,3397526,-86.51303676189535
1112389,7198424,-86.5140041722599
1112389,6746135,-86.5140041722599
1112389,1015764,-86.51434964761245
1112389,2472200,-86.54210595236577
1112389,8138747,-86.54238233622843
1112389,5613397,-86.58185864108063
1112389,3180612,-86.63144171764394
1112389,6780774,-86.65287763418262
