1108939,6707713,-61.3627389626807
1108939,3259017,-62.06031747713627
1108939,6669588,-62.140566255262044
1108939,3647358,-62.592855588719026
1108939,6529622,-62.85135168852504
1108939,6707715,-63.02286068398489
1108939,2561987,-63.10402613121596
1108939,7919347,-63.26587958887868
1108939,7577156,-63.32065289926587
1108939,5553585,-63.336903029042325
1108939,8620089,-63.350930038357234
1108939,7152561,-63.37779564009262
1108939,1887084,-63.46025089806325
1108939,699259,-63.53052656189318
1108939,7724054,-63.61167205384684
1108939,2068541,-63.655343571856925
1108939,6092801,-63.70392994744326
1108939,6707716,-63.744853810518364
1108939,6164673,-63.75387304916488
1108939,6758075,-63.76347335239345
1108939,3899060,-63.79738599368914
1108939,753531,-63.80686549542107
1108939,3130232,-63.823605330487666
1108939,8596284,-63.82415942986532
1108939,1448805,-63.85798583957374
1108939,2044726,-63.863405754158244
1108939,8027461,-63.864609609939286
1108939,5836378,-63.91841643972498
1108939,7201778,-63.92871245140475
1108939,3351100,-63.992133161610795
1108939,242056,-63.99646258383346
1108939,6843852,-64.04704864289258
1108939,127555,-64.09197109995995
1108939,6179150,-64.10957905175128
1108939,1818494,-64.15094710924825
1108939,631424,-64.15600763742978
1108939,1347694,-64.21552979013629
1108939,4104109,-64.26010554608843
1108939,5101048,-64.33129359685601
1108939,7405170,-64.33834619174766
1108939,2735037,-64.38908272649586
1108939,5794106,-64.41070014409416
1108939,4036414,-64.42951041951359
1108939,2011059,-64.44159479795611
1108939,5668417,-64.45195694509496
1108939,4100158,-64.49664538774852
1108939,4260849,-64.50800619430588
1108939,3168054,-64.54301553293014
1108939,8661642,-64.57156298699506
1108939,8596282,-64.623820420808
1108939,8596286,-64.64293358567001
1108939,8476367,-64.66760799579933
1108939,5308169,-64.66788246623628
1108939,7919417,-64.71371264088936
1108939,3009955,-64.72322429521749
1108939,4260848,-64.72326287703869
1108939,6273537,-64.7410667628222
1108939,532318,-64.77780329610414
1108939,6485678,-64.79482704916191
1108939,2430867,-64.81965560294739
1108939,893831,-64.82827335664778
1108939,5553584,-64.8512962770508
1108939,4421943,-64.88724248791343
1108939,160716,-64.90070154162606
1108939,1666545,-64.91936396777052
1108939,8804355,-64.93028846338123
1108939,3865302,-64.9676666785083
1108939,5010667,-65.00771616074668
1108939,7777453,-65.02672010733878
1108939,1889170,-65.03893148624057
1108939,4847697,-65.08026735680528
1108939,25753,-65.11502926183479
1108939,6564869,-65.1500825697272
1108939,4056029,-65.15525841789311
1108939,2251472,-65.17430685086909
1108939,7109155,-65.22520909526985
1108939,893828,-65.23662444191655
1108939,7844766,-65.24997816077712
1108939,7844765,-65.25057666622389
1108939,4568144,-65.29318667324182
1108939,2068537,-65.29961704193705
1108939,6521246,-65.3013078976078
1108939,631428,-65.30589285684131
1108939,4346292,-65.3110022761749
1108939,1022480,-65.31166633267237
1108939,2918202,-65.31631158997199
1108939,7428365,-65.31692130837531
1108939,7640797,-65.32112126050185
1108939,1569136,-65.33448699427358
1108939,414222,-65.37278389743852
1108939,8540801,-65.39351141330417
1108939,5628061,-65.41508458262187
1108939,6316877,-65.45427724238924
1108939,3124564,-65.4800205780819
1108939,841371,-65.48047876341411
1108939,1889169,-65.49075600900001
1108939,4016944,-65.5137904944184
1108939,7607668,-65.5555510777508
1108939,7889053,-65.56975943537837
1108939,119359,-65.57337379997594
1112389,6064417,-71.14543924485365
1112389,6064419,-71.58057195994374
1112389,6064420,-71.58057195994374
1112389,6064418,-71.58057195994374
1112389,4931198,-71.58120723009942
